UXSPO554;APS Afonso Claudio;7001010
UXSPO554;APS Alegre;7001020
UXSPO554;APS Aracruz;7001030
UXSPO554;APS Cachoeiro do Itapemirim;7001040
UXSPO554;APS Cariacica;7001050
UXSPO554;APS Colatina;7001060
UXSPO554;APS Guarapari;7001070
UXSPO554;APS Linhares;7001080
UXSPO554;APS Nova Veneci;7001090
UXSPO554;APS São Mateus;7001100
UXSPO554;APS Serra;7001110
UXSPO554;APS Vila Velha;7001120
UXSPO554;APS Vitoria;7001130
UXSPO554;APS Barra de São Francisco;7001140
UXSPO554;APS Domingos Martins;7001150
UXSPO554;APS Guaçuí;7001160
UXSPO554;APS Montanha;7001170
UXSPO554;APS Móvel Vitória;7001180
UXSPO554;APS Santa Tereza;7001190
UXSPO554;APS Castelo;7001200
UXSPO554;APS BI Vitória;7001210
UXSPO554;APS Baixo Guandú;7001220
UXSPO554;APSADJ Vitoria da Conquista;7001230
UXSPO554;APS Mimoso do Sul;7001240
UXSPO554;APS Iuna;7001250
UXSPO554;APS São Gabriel da Palha;7001260
UXSPO554;APS Sooretama;7001270
UXSPO554;APS Pinheiros;7001280
UXSPO554;APS Jaguaré;7001290
UXSPO554;APS Ecoporanga;7001300
UXSPO554;APS Itapemirim;7001310
UXSPO554;APS Viana;7001320
UXSPO554;APS Pedro Canário;7001330
UXSPO554;EADJ VITÓRIA;7001902
UXSPO562;APS BH Barreiro;11001010
UXSPO562;APS BH Floresta;11001020
UXSPO565;APS BH Oeste;11001030
UXSPO566;APS BH Padre Eustáquio;11001040
UXSPO564;APS BH Praça Sete;11001050
UXSPO564;APS BH Santa Efigênia;11001060
UXSPO566;APS BH São Pedro;11001070
NAOCADASTRADO;APS BH Sapucaí;11001080
UXSPO565;APS BH Sul;11001090
UXSPO566;APS BH Venda Nova;11001100
UXSPO565;APSADJ Belo Horizonte;11001110
UXSPO566;APS BH Calaate;11001120
NAOCADASTRADO;APS BH Teleatendimento 135;11001130
UXSPO566;APS AAI Belo Horizonte;11001140
NAOCADASTRADO;APS CEAB RD SRII;11001800
NAOCADASTRADO;APS CEAB ADJ SRII;11001820
NAOCADASTRADO;APS CEAB Manutenção SRII;11001860
UXSPO565;Setor ADJ Barbacena;11021003
UXSPO565;APS Barbacena;11021010
UXSPO563;APS Congonhas;11021020
UXSPO566;APS Conselheiro Lafaiete;11021030
UXSPO563;APS Ouro Branco;11021040
UXSPO565;APS Santos Dumont;11021050
UXSPO563;APS São João del Rei;11021060
UXSPO566;APS Ubá;11021070
UXSPO565;APS Viçosa;11021080
UXSPO564;APS Visconde Rio Branco;11021090
UXSPO562;APS Carandaí;11021100
UXSPO565;APS Móvel Barbacena;11021110
UXSPO565;EADJ Barbacena;11021902
UXSPO563;APS Betim;11022010
UXSPO563;PrevCidade Esmeraldas;11022016
UXSPO565;APS Contagem;11022020
UXSPO564;APS Pedro Leopoldo;11022060
UXSPO564;APS Ribeirão das Neves;11022070
UXSPO564;APS Santa Luzia;11022080
UXSPO562;APS Sete Lagoas;11022090
UXSPO563;APS Vespasiano;11022100
UXSPO562;APS Brumadinho;11022110
UXSPO562;APS Matozinhos;11022120
UXSPO565;APS Ibirité;11022130
UXSPO565;APSADJ Contagem;11022140
UXSPO565;APS Lagoa Santa;11022150
UXSPO565;APS Pompeu;11022160
UXSPO562;APS Sarzedo;11022170
UXSPO565;APS Esmeraldas;11022180
UXSPO565;EADJ Contangem;11022902
UXSPO564;APS Bom Despacho;11023010
UXSPO564;APS Divinópolis;11023020
UXSPO563;APS Formiga;11023030
UXSPO563;APS Itaúna;11023040
UXSPO564;APS Oliveira;11023050
UXSPO563;APS Para de Minas;11023060
UXSPO563;APS Passos;11023070
UXSPO564;APS São Sebastião Paraíso;11023080
UXSPO562;APS Abaeté;11023090
UXSPO563;APS Bambuí;11023100
UXSPO563;APS Cássia;11023110
UXSPO563;APS Dores do Indaiá;11023120
UXSPO562;APS Itapecerica;11023130
UXSPO563;APS Lagoa da Prata;11023140
UXSPO563;APS Pitangui;11023160
UXSPO562;APS Piunhim;11023170
UXSPO564;APS Nova Serrana;11023180
UXSPO564;APS Arcos;11023190
UXSPO564;APS ADJ Divinópolis;11023200
UXSPO564;APS Claudio;11023210
UXSPO564;APS Monte Santo de Minas;11023220
UXSPO564;APS Mateus Leme;11023230
UXSPO564;APS Santo Antonio do Monte;11023240
UXSPO564;EADJ Divinópolis;11023902
UXSPO563;APS Aimorés;11024010
UXSPO562;APS Caratinga;11024030
UXSPO565;APS Coronel Fabriciano;11024040
UXSPO566;APS Governador Valadares;11024050
UXSPO566;APS Ipatinga;11024060
UXSPO565;APS Manhuaçu;11024070
UXSPO563;APS Peçanha;11024090
UXSPO564;APS Timóteo;11024110
UXSPO562;APS Inhapim;11024120
UXSPO562;APS Mantena;11024130
UXSPO562;APS Conselheiro Pena;11024140
UXSPO562;APS Manhumirim;11024150
UXSPO566;Aps Móvel Governador Valadares;11024160
UXSPO563;APS Mutum;11024170
UXSPO562;APS Santa Maria do Suaçui;11024180
UXSPO563;APS São João Evangelista;11024190
UXSPO566;APS Belo Horiente;11024200
UXSPO566;APSADJ Governador Valadares;11024210
UXSPO566;EADJ Governador Valadares;11024902
UXSPO563;APS Carangola;11025010
UXSPO563;APS Cataguazes;11025020
UXSPO564;APSADJ Juiz de Fora;11025030
UXSPO565;APS Juiz de Fora - São Dimas;11025040
UXSPO564;APS Juiz de Fora - Lago do Riachuelo;11025050
UXSPO564;APS Leopoldina;11025060
UXSPO565;APS Muriaé;11025070
UXSPO564;APS Além Paraíba;11025080
UXSPO562;APS Palma;11025090
